SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,May-2-2022,Single Family Residential,36 S Manchester Rd,Great Falls,MT,59404,50000,3,2.0,Great Falls,1596,29185,1975,,31,,Sold,,,https://www.redfin.com/MT/Great-Falls/36-S-Manchester-Rd-59404/home/131948740,MRMLS,22203873,N,Y,47.5391415,-111.4621587,"Greenville County, SC","Greenville, SC"
PAST SALE,October-28-2022,Single Family Residential,1622 3rd West Hill Dr,Great Falls,MT,59404,260000,3,2.0,Great Falls,1626,12632,1976,,160,,Sold,,,https://www.redfin.com/MT/Great-Falls/1622-3rd-West-Hill-Dr-59404/home/131971954,MRMLS,22212911,N,Y,47.4870878,-111.3463947,"Greenville County, SC","Greenville, SC"
PAST SALE,June-11-2021,Single Family Residential,9 21st St S,Great Falls,MT,59401,159900,4,1.5,Great Falls,1738,2178,1910,,92,,Sold,,,https://www.redfin.com/MT/Great-Falls/9-21st-St-S-59401/home/132076113,MRMLS,22100662,N,Y,47.5046713,-111.2709288,"Greenville County, SC","Greenville, SC"
PAST SALE,July-12-2021,Single Family Residential,2318 Expedition Ct,Great Falls,MT,59401,337289,3,2.5,Great Falls,2388,6098,2021,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/2318-Expedition-Ct-59405/home/172977664,MRMLS,22110826,N,Y,47.4800449,-111.2718553,"Greenville County, SC","Greenville, SC"
PAST SALE,August-27-2021,Vacant Land,25 Missouri Overlook Dr,Cascade,MT,59421,125000,,,Cascade,,20908,,,,,Sold,,,https://www.redfin.com/MT/Cascade/25-Missouri-Overlook-Dr-59421/home/132016174,MRMLS,22109059,N,Y,47.143231,-111.848457,"Greenville County, SC","Greenville, SC"
PAST SALE,March-12-2021,Single Family Residential,4308 14th Ave S,Great Falls,MT,59405,625000,5,4.0,Great Falls,5577,15246,2004,,112,,Sold,,,https://www.redfin.com/MT/Great-Falls/4308-14th-Ave-S-59405/home/132034319,MRMLS,22103277,N,Y,47.4892412,-111.2319252,"Greenville County, SC","Greenville, SC"
PAST SALE,June-30-2021,Single Family Residential,3109 6th Ave N,Great Falls,MT,59401,173000,2,1.0,Great Falls,808,7405,1945,,214,,Sold,,,https://www.redfin.com/MT/Great-Falls/3109-6th-Ave-N-59401/home/132059419,MRMLS,22110122,N,Y,47.5119036,-111.2530647,"Greenville County, SC","Greenville, SC"
PAST SALE,June-25-2021,Townhouse,53 Silver Mine Ln,Great Falls,MT,59405,289900,3,2.0,Great Falls,1631,,2021,,178,125,Sold,,,https://www.redfin.com/MT/Great-Falls/53-Silver-Mine-Ln-59405/home/181163504,MRMLS,22016027,N,Y,47.4719876,-111.1568512,"Greenville County, SC","Greenville, SC"
PAST SALE,May-6-2024,Single Family Residential,42 Dear Lane Loop,Vaughn,MT,59487,490000,3,2.0,Vaughn,2061,92783,2007,,238,,Sold,,,https://www.redfin.com/MT/Vaughn/42-Dear-Lane-Loop-59487/home/132085759,MRMLS,30020491,N,Y,47.5517428,-111.587569,"Greenville County, SC","Greenville, SC"
PAST SALE,April-22-2022,Townhouse,50 Silver Mine Ln,Great Falls,MT,59405,300900,3,2.0,Great Falls,1631,,2021,,184,125,Sold,,,https://www.redfin.com/MT/Great-Falls/50-Silver-Mine-Ln-59405/home/183269581,MRMLS,22100848,N,Y,47.4722089,-111.157823,"Greenville County, SC","Greenville, SC"
PAST SALE,September-8-2022,Single Family Residential,1908 Central Ave,Great Falls,MT,59401,199000,3,2.0,Great Falls,1980,7405,1918,,101,,Sold,,,https://www.redfin.com/MT/Great-Falls/1908-Central-Ave-59401/home/131941603,MRMLS,22211425,N,Y,47.5049241,-111.2739895,"Greenville County, SC","Greenville, SC"
PAST SALE,October-29-2021,Single Family Residential,1417 29th Ave S,Great Falls,MT,59405,249900,4,2.0,Great Falls,1488,8276,2011,,168,,Sold,,,https://www.redfin.com/MT/Great-Falls/1417-29th-Ave-S-59405/home/132082390,MRMLS,22114261,N,Y,47.4759781,-111.2820129,"Greenville County, SC","Greenville, SC"
PAST SALE,June-7-2021,Single Family Residential,703 20th St S,Great Falls,MT,59405,175000,3,1.0,Great Falls,1858,3920,1952,,94,,Sold,,,https://www.redfin.com/MT/Great-Falls/703-20th-St-S-59405/home/132015217,MRMLS,22105494,N,Y,47.4972538,-111.2727589,"Greenville County, SC","Greenville, SC"
PAST SALE,November-22-2021,Vacant Land,Nhn Buffalo Run Rd,Belt,MT,59412,59900,,,Belt,,223462,,,,2,Sold,,,https://www.redfin.com/MT/Belt/NHN-Buffalo-Run-RD-59412/home/186980412,MRMLS,1298416,N,Y,47.41426647,-110.93200598,"Greenville County, SC","Greenville, SC"
PAST SALE,September-3-2021,Single Family Residential,3200 29th St S,Great Falls,MT,59405,699000,4,3.0,Great Falls,4714,226512,2010,,148,13,Sold,,,https://www.redfin.com/MT/Great-Falls/3200-29th-St-S-59405/home/132034214,MRMLS,22108051,N,Y,47.4732817,-111.2581777,"Greenville County, SC","Greenville, SC"
PAST SALE,August-5-2022,Single Family Residential,2517 3rd Ave N,Great Falls,MT,59405,245000,3,1.0,Great Falls,2044,7405,1939,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/2517-3rd-Ave-N-59401/home/132152775,MRMLS,22209353,N,Y,47.508658,-111.2631909,"Greenville County, SC","Greenville, SC"
PAST SALE,August-19-2022,Single Family Residential,175 Van Horn St,Fort Shaw,MT,59443,60000,1,1.0,Fort Shaw,480,5662,1957,,125,,Sold,,,https://www.redfin.com/MT/Fort-Shaw/175-Van-Horn-St-59443/home/131997035,MRMLS,22211232,N,Y,47.504051,-111.8113832,"Greenville County, SC","Greenville, SC"
PAST SALE,June-16-2023,Townhouse,16 Copper Creek Ln,Great Falls,MT,59405,365400,3,2.0,Great Falls,1618,105415,2022,,226,125,Sold,,,https://www.redfin.com/MT/Great-Falls/16-Copper-Creek-Ln-59405/home/192430829,MRMLS,22205919,N,Y,47.4782624,-111.1745599,"Greenville County, SC","Greenville, SC"
PAST SALE,October-13-2022,Single Family Residential,2710 Greenbriar Dr,Great Falls,MT,59404,439000,5,3.5,Great Falls,2904,8276,1983,,151,,Sold,,,https://www.redfin.com/MT/Great-Falls/2710-Greenbriar-Dr-59404/home/132076193,MRMLS,22209718,N,Y,47.4775853,-111.348065,"Greenville County, SC","Greenville, SC"
PAST SALE,November-10-2022,Single Family Residential,53 Stone Mill Ln,Great Falls,MT,59405,625000,5,3.0,Great Falls,3340,124581,2022,,187,42,Sold,,,https://www.redfin.com/MT/Great-Falls/53-Stone-Mill-Ln-59405/home/164830821,MRMLS,22213482,N,Y,47.477039,-111.171353,"Greenville County, SC","Greenville, SC"
PAST SALE,August-8-2025,Single Family Residential,924 10th St SW,Great Falls,MT,59404,250000,2,1.0,Great Falls,1500,15550,1910,,167,,Sold,,,https://www.redfin.com/MT/Great-Falls/924-10th-St-SW-59404/home/131971989,MRMLS,30052997,N,Y,47.4950141,-111.3293944,"Greenville County, SC","Greenville, SC"
PAST SALE,September-10-2021,Mobile/Manufactured Home,31 Palomino Ln,Vaughn,MT,59487,307500,3,2.0,Vaughn,1527,880347,1996,,201,,Sold,,,https://www.redfin.com/MT/Vaughn/31-Palomino-Ln-59487/home/132008064,MRMLS,22111883,N,Y,47.5573361,-111.7151292,"Greenville County, SC","Greenville, SC"
PAST SALE,April-28-2022,Single Family Residential,1313 9th Ave S,Great Falls,MT,59405,185000,3,2.0,Great Falls,1102,7405,1922,,168,,Sold,,,https://www.redfin.com/MT/Great-Falls/1313-9th-Ave-S-59405/home/132129966,MRMLS,22203116,N,Y,47.495797,-111.284345,"Greenville County, SC","Greenville, SC"
PAST SALE,December-5-2022,Single Family Residential,255 Us Highway 89,Vaughn,MT,59487,399900,5,3.0,Vaughn,2623,44431,1963,,152,,Sold,,,https://www.redfin.com/MT/Vaughn/255-US-Highway-89-59487/home/132125661,MRMLS,22213497,N,Y,47.5514784,-111.5768899,"Greenville County, SC","Greenville, SC"
PAST SALE,September-19-2023,Condo/Co-op,200 13th Ave S Unit 23,Great Falls,MT,59405,171500,2,1.0,Great Falls,910,,1978,,188,175,Sold,,,https://www.redfin.com/MT/Great-Falls/200-13th-Ave-S-59405/unit-23/home/132109530,MRMLS,30011539,N,Y,47.49034,-111.302901,"Greenville County, SC","Greenville, SC"
PAST SALE,March-31-2021,Multi-Family (2-4 Unit),913 2nd Ave N,Great Falls,MT,59401,184500,6,4.0,Great Falls,5728,7405,1906,,32,,Sold,,,https://www.redfin.com/MT/Great-Falls/913-2nd-Ave-N-59401/home/132042586,MRMLS,22003980,N,Y,47.5077414,-111.291172,"Greenville County, SC","Greenville, SC"
PAST SALE,January-7-2022,Mobile/Manufactured Home,1616 Adams Blvd,Great Falls,MT,59404,99000,3,2.0,Great Falls,1352,18730,1979,,73,,Sold,,,https://www.redfin.com/MT/Great-Falls/1616-Adams-Blvd-59404/home/131935393,MRMLS,22113444,N,Y,47.5408076,-111.4938647,"Greenville County, SC","Greenville, SC"
PAST SALE,May-6-2022,Single Family Residential,1008 Grant Dr,Great Falls,MT,59404,250000,3,2.0,Great Falls,1288,12632,2020,,194,,Sold,,,https://www.redfin.com/MT/Great-Falls/1008-Grant-Dr-59404/home/132085457,MRMLS,22203273,N,Y,47.5492137,-111.503774,"Greenville County, SC","Greenville, SC"
PAST SALE,August-16-2022,Single Family Residential,1931 Fox Farm Rd,Great Falls,MT,59404,260000,3,2.0,Great Falls,1866,10018,1956,,139,,Sold,,,https://www.redfin.com/MT/Great-Falls/1931-Fox-Farm-Rd-59404/home/132114777,MRMLS,22206497,N,Y,47.4843612,-111.3273023,"Greenville County, SC","Greenville, SC"
PAST SALE,March-17-2021,Single Family Residential,345 21st Ave S,Great Falls,MT,59405,139900,3,1.0,Great Falls,1476,54014,1960,,95,,Sold,,,https://www.redfin.com/MT/Great-Falls/345-21st-Ave-S-59405/home/132177908,MRMLS,22101015,N,Y,47.4835917,-111.3023774,"Greenville County, SC","Greenville, SC"
PAST SALE,September-14-2021,Mobile/Manufactured Home,141 Brandy Wine Ln,Great Falls,MT,59404,385000,3,2.0,Great Falls,1512,435600,2000,,255,,Sold,,,https://www.redfin.com/MT/Great-Falls/141-Brandy-Wine-Ln-59404/home/132144201,MRMLS,22110310,N,Y,47.5941045,-111.3116669,"Greenville County, SC","Greenville, SC"
PAST SALE,June-8-2021,Single Family Residential,7 Prairie Dog Ln,Great Falls,MT,59404,395000,5,3.5,Great Falls,2800,108900,1997,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/7-Prairie-Dog-Ln-59404/home/131996074,MRMLS,22017221,N,Y,47.5373189,-111.4998896,"Greenville County, SC","Greenville, SC"
PAST SALE,June-24-2022,Vacant Land,26 Eglin Ln,Monarch,MT,59463,89900,,,Monarch,,236530,,,,,Sold,,,https://www.redfin.com/MT/Monarch/26-Eglin-Rd-59463/home/183268940,MRMLS,22206817,N,Y,47.0613925,-110.7966838,"Greenville County, SC","Greenville, SC"
PAST SALE,October-14-2021,Single Family Residential,1013 Durango Dr,Great Falls,MT,59404,327000,4,3.0,Great Falls,2576,9583,1963,,127,,Sold,,,https://www.redfin.com/MT/Great-Falls/1013-Durango-Dr-59404/home/132037620,MRMLS,22113793,N,Y,47.4742972,-111.3290474,"Greenville County, SC","Greenville, SC"
PAST SALE,July-29-2022,Single Family Residential,29 Broken Spoke Ln,Great Falls,MT,59404,525000,5,2.5,Great Falls,3248,126324,1972,,162,,Sold,,,https://www.redfin.com/MT/Great-Falls/29-Broken-Spoke-Ln-59404/home/132073662,MRMLS,22208461,N,Y,47.5319134,-111.4381183,"Greenville County, SC","Greenville, SC"
PAST SALE,July-15-2022,Mobile/Manufactured Home,416 Van Buren Ave,Great Falls,MT,59404,299900,5,3.0,Great Falls,3618,16552,2000,,83,,Sold,,,https://www.redfin.com/MT/Great-Falls/416-Van-Buren-Ave-59404/home/131980246,MRMLS,22206502,N,Y,47.5469022,-111.5084402,"Greenville County, SC","Greenville, SC"
PAST SALE,May-12-2021,Single Family Residential,93 Sun Mountain Dr,Monarch,MT,59463,300000,2,2.0,Monarch,1366,76230,1984,,220,,Sold,,,https://www.redfin.com/MT/Monarch/93-Sun-Mountain-Dr-59463/home/132117923,MRMLS,22103656,N,Y,47.0678293,-110.8099747,"Greenville County, SC","Greenville, SC"
PAST SALE,September-17-2021,Single Family Residential,216 Sun Prairie Rd,Great Falls,MT,59404,364900,5,2.0,Great Falls,2538,193406,1984,,144,,Sold,,,https://www.redfin.com/MT/Great-Falls/216-Sun-Prairie-Rd-59404/home/132006621,MRMLS,22110611,N,Y,47.5262457,-111.4951224,"Greenville County, SC","Greenville, SC"
PAST SALE,July-1-2021,Single Family Residential,1108 24th Ave SW,Great Falls,MT,59404,369000,4,3.5,Great Falls,2622,11325,1984,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/1108-24th-Ave-SW-59404/home/132170091,MRMLS,22106356,N,Y,47.4816278,-111.3310992,"Greenville County, SC","Greenville, SC"
PAST SALE,April-28-2021,Mobile/Manufactured Home,1116 Harrison St,Great Falls,MT,59404,145000,3,2.0,Great Falls,1152,15246,1983,,126,,Sold,,,https://www.redfin.com/MT/Great-Falls/1116-Harrison-St-59404/home/132005797,MRMLS,22103395,N,Y,47.5461495,-111.4968648,"Greenville County, SC","Greenville, SC"
PAST SALE,June-18-2021,Single Family Residential,4236 4th Ave N,Great Falls,MT,59405,267800,4,2.0,Great Falls,2160,7405,1957,,124,,Sold,,,https://www.redfin.com/MT/Great-Falls/4236-4th-Ave-N-59405/home/131972176,MRMLS,22106317,N,Y,47.5091396,-111.232444,"Greenville County, SC","Greenville, SC"
PAST SALE,June-17-2022,Single Family Residential,513 38th St N,Great Falls,MT,59405,285000,4,1.5,Great Falls,1586,8276,1979,,180,,Sold,,,https://www.redfin.com/MT/Great-Falls/513-38th-St-N-59405/home/132061315,MRMLS,22205818,N,Y,47.5114082,-111.2411427,"Greenville County, SC","Greenville, SC"
PAST SALE,September-23-2022,Single Family Residential,1004 40th Ave NE,Great Falls,MT,59404,457000,6,3.0,Great Falls,3176,9147,2012,,144,,Sold,,,https://www.redfin.com/MT/Great-Falls/1004-40th-Ave-NE-59404/home/132192428,MRMLS,22212257,N,Y,47.5415004,-111.2899939,"Greenville County, SC","Greenville, SC"
PAST SALE,February-8-2023,Single Family Residential,1105 41st Ave NE,Great Falls,MT,59404,519900,5,3.0,Great Falls,4176,9147,2011,,124,,Sold,,,https://www.redfin.com/MT/Great-Falls/1105-41st-Ave-NE-59404/home/132033900,MRMLS,22216533,N,Y,47.5433698,-111.288985,"Greenville County, SC","Greenville, SC"
PAST SALE,May-21-2024,Single Family Residential,412 24th St N,Great Falls,MT,59401,260000,4,2.0,Great Falls,2016,3746,1955,,129,,Sold,,,https://www.redfin.com/MT/Great-Falls/412-24th-St-N-59401/home/132118544,MRMLS,30022881,N,Y,47.5101994,-111.266162,"Greenville County, SC","Greenville, SC"
PAST SALE,November-15-2022,Single Family Residential,113 38th Ave NE,Great Falls,MT,59404,432000,4,4.5,Great Falls,2568,12632,2009,,168,,Sold,,,https://www.redfin.com/MT/Great-Falls/113-38th-Ave-NE-59404/home/132015388,MRMLS,22212230,N,Y,47.5405227,-111.3125343,"Greenville County, SC","Greenville, SC"
PAST SALE,February-16-2021,Single Family Residential,2026 3rd Ave S,Great Falls,MT,59405,350000,4,2.5,Great Falls,3537,11325,1900,,99,,Sold,,,https://www.redfin.com/MT/Great-Falls/2026-3rd-Ave-S-59405/home/132071930,MRMLS,22015846,N,Y,47.5014928,-111.2715967,"Greenville County, SC","Greenville, SC"
PAST SALE,November-1-2022,Single Family Residential,215 37th Ave NW,Great Falls,MT,59404,469000,5,3.0,Thaniel Addition,2568,10890,2018,,183,,Sold,,,https://www.redfin.com/MT/Great-Falls/215-37th-Ave-NW-59404/home/164872320,MRMLS,22214031,N,Y,47.5396466,-111.3180337,"Greenville County, SC","Greenville, SC"
PAST SALE,March-22-2024,Single Family Residential,935 Avenue C NW,Great Falls,MT,59404,345000,4,2.0,Great Falls,2016,7797,1972,,171,,Sold,,,https://www.redfin.com/MT/Great-Falls/935-Avenue-C-NW-59404/home/132159815,MRMLS,30021958,N,Y,47.5199115,-111.33101,"Greenville County, SC","Greenville, SC"
PAST SALE,July-6-2021,Single Family Residential,418 18th St S,Great Falls,MT,59405,135000,2,1.0,Great Falls,820,3484,1948,,165,,Sold,,,https://www.redfin.com/MT/Great-Falls/418-18th-St-S-59405/home/132047682,MRMLS,22103010,N,Y,47.50011,-111.2767213,"Greenville County, SC","Greenville, SC"
PAST SALE,June-23-2021,Single Family Residential,2745 Huckleberry Dr,Great Falls,MT,59405,395000,4,3.0,Bel-View Palisade,3610,11761,1970,,109,,Sold,,,https://www.redfin.com/MT/Great-Falls/2745-Huckleberry-Dr-59404/home/132025485,MRMLS,22106617,N,Y,47.4758806,-111.3454298,"Greenville County, SC","Greenville, SC"
PAST SALE,September-1-2022,Single Family Residential,4509 12th St NE,Great Falls,MT,59404,459900,5,3.0,Eagles Crossing,2722,7405,2006,,169,2,Sold,,,https://www.redfin.com/MT/Great-Falls/4509-12th-St-NE-59404/home/132085624,BMTMLS,331775,N,Y,47.5479174,-111.2873076,"Greenville County, SC","Greenville, SC"
PAST SALE,March-11-2022,Single Family Residential,801 49th St N,Great Falls,MT,59405,265000,3,2.0,Great Falls,1310,6534,2008,,202,,Sold,,,https://www.redfin.com/MT/Great-Falls/801-49th-St-N-59405/home/132143920,MRMLS,22200589,N,Y,47.5143781,-111.2241857,"Greenville County, SC","Greenville, SC"
PAST SALE,May-31-2022,Single Family Residential,3904 4th St NE,Great Falls,MT,59404,485000,5,2.5,Skyline Park Addition,2424,11325,2005,,200,,Sold,,,https://www.redfin.com/MT/Great-Falls/3904-4th-St-NE-59404/home/132151965,MRMLS,22203316,N,Y,47.5416618,-111.3069901,"Greenville County, SC","Greenville, SC"
PAST SALE,September-6-2021,Single Family Residential,2328 9th Ave S,Great Falls,MT,59405,210000,4,2.0,Great Falls,1408,6534,1951,,149,,Sold,,,https://www.redfin.com/MT/Great-Falls/2328-9th-St-S-59405/home/132068873,MRMLS,22110234,N,Y,47.49493,-111.266186,"Greenville County, SC","Greenville, SC"
PAST SALE,May-2-2022,Townhouse,116 Choteau Ave NE,Great Falls,MT,59404,385000,3,2.0,Great Falls,1613,8276,2018,,239,125,Sold,,,https://www.redfin.com/MT/Great-Falls/116-Choteau-Ave-NE-59404/home/168952029,MRMLS,22202914,N,Y,47.543498,-111.312531,"Greenville County, SC","Greenville, SC"
PAST SALE,September-2-2022,Single Family Residential,301 28th Ave NW,Great Falls,MT,59404,289900,3,2.0,Great Falls,1706,8276,1974,,170,,Sold,,,https://www.redfin.com/MT/Great-Falls/301-28th-Ave-NW-59404/home/131968793,MRMLS,22210768,N,Y,47.5313361,-111.3202489,"Greenville County, SC","Greenville, SC"
PAST SALE,March-8-2021,Single Family Residential,2508 7th Ave S,Great Falls,MT,59405,179900,3,1.0,Great Falls,1104,7405,1954,,163,,Sold,,,https://www.redfin.com/MT/Great-Falls/2508-7th-Ave-S-59405/home/132045260,MRMLS,22100799,N,Y,47.4971746,-111.2636378,"Greenville County, SC","Greenville, SC"
PAST SALE,January-20-2022,Single Family Residential,620 Pineridge Ct,Great Falls,MT,59405,250000,2,2.0,Great Falls,1448,6098,1994,,173,,Sold,,,https://www.redfin.com/MT/Great-Falls/620-Pineridge-Ct-59405/home/132118136,MRMLS,22117830,N,Y,47.5120986,-111.2244411,"Greenville County, SC","Greenville, SC"
PAST SALE,December-8-2021,Single Family Residential,104 36th Ave NE,Great Falls,MT,59404,486000,4,3.0,Great Falls,3274,11761,2007,,148,,Sold,,,https://www.redfin.com/MT/Great-Falls/104-36th-Ave-NE-59404/home/132014491,MRMLS,22112827,N,Y,47.5382903,-111.3126918,"Greenville County, SC","Greenville, SC"
PAST SALE,June-29-2021,Single Family Residential,3325 17th Ave S,Great Falls,MT,59405,230000,3,2.0,Great Falls,1910,7840,1968,,120,,Sold,,,https://www.redfin.com/MT/Great-Falls/3325-17th-Ave-S-59405/home/132170272,MRMLS,22107371,N,Y,47.4859509,-111.248188,"Greenville County, SC","Greenville, SC"
PAST SALE,September-26-2022,Single Family Residential,101 29th Ave NW,Great Falls,MT,59404,375000,3,3.0,Great Falls,2940,13503,1971,,128,,Sold,,,https://www.redfin.com/MT/Great-Falls/101-29th-Ave-NW-59404/home/132040981,MRMLS,22212117,N,Y,47.5324099,-111.3153902,"Greenville County, SC","Greenville, SC"
PAST SALE,November-3-2022,Single Family Residential,2508 4th Ave S,Great Falls,MT,59405,237000,3,1.0,Great Falls,1584,7405,1952,,150,,Sold,,,https://www.redfin.com/MT/Great-Falls/2508-4th-Ave-S-59405/home/132069128,MRMLS,22214054,N,Y,47.5004755,-111.2636107,"Greenville County, SC","Greenville, SC"
PAST SALE,July-2-2021,Single Family Residential,56 37th Ave NE,Great Falls,MT,59404,359900,5,3.0,Great Falls,2546,9583,2010,,141,,Sold,,,https://www.redfin.com/MT/Great-Falls/56-37th-Ave-NE-59404/home/132194782,MRMLS,22106065,N,Y,47.5392237,-111.3138568,"Greenville County, SC","Greenville, SC"
PAST SALE,December-23-2022,Vacant Land,Unk N Forest St,Neihart,MT,59465,10000,,,Neihart,,3920,,,,,Sold,,,https://www.redfin.com/MT/Neihart/Unk-N-Forest-St-59465/home/183259271,MRMLS,22216261,N,Y,46.934616,-110.736644,"Greenville County, SC","Greenville, SC"
PAST SALE,December-29-2021,Single Family Residential,204 Riverview 3 E,Great Falls,MT,59404,259900,4,2.0,Great Falls,1920,10454,1960,,135,,Sold,,,https://www.redfin.com/MT/Great-Falls/204-Riverview-3-E-59404/home/132116357,MRMLS,22116200,N,Y,47.5298508,-111.3100793,"Greenville County, SC","Greenville, SC"
PAST SALE,January-25-2022,Single Family Residential,3416 1st Ave S,Great Falls,MT,59401,219000,3,1.0,Great Falls,1858,7405,1949,,118,,Sold,,,https://www.redfin.com/MT/Great-Falls/3416-1st-Ave-S-59401/home/132155660,MRMLS,22116029,N,Y,47.5037017,-111.2474783,"Greenville County, SC","Greenville, SC"
PAST SALE,April-22-2021,Single Family Residential,200 Riverview 4 E,Great Falls,MT,59404,234900,4,2.0,Great Falls,2320,8712,1961,,101,,Sold,,,https://www.redfin.com/MT/Great-Falls/200-Riverview-4-E-59404/home/132079865,MRMLS,22102868,N,Y,47.5300854,-111.3113882,"Greenville County, SC","Greenville, SC"
PAST SALE,August-22-2022,Single Family Residential,213 28th St S,Great Falls,MT,59405,55000,2,1.0,Great Falls,918,7405,1900,,60,,Sold,,,https://www.redfin.com/MT/Great-Falls/213-28th-St-S-59405/home/132039793,MRMLS,22210747,N,Y,47.5022477,-111.2586053,"Greenville County, SC","Greenville, SC"
PAST SALE,December-20-2022,Single Family Residential,117 Riverview 7 W,Great Falls,MT,59404,279900,4,2.0,Great Falls,2024,8276,1960,,138,,Sold,,,https://www.redfin.com/MT/Great-Falls/117-Riverview-7-W-59404/home/132165052,MRMLS,22211838,N,Y,47.5313873,-111.3132881,"Greenville County, SC","Greenville, SC"
